audio_file,path,link,duration_s,true_group,true_class,true_speaker,train_files,legacy_pred_class,legacy_pred_speaker,legacy_conf,legacy_verdict,legacy_true_rank,legacy_true_in_top2,legacy_true_in_top5,cluster_pred_class,cluster_pred_speaker,cluster_conf,cluster_verdict,cluster_true_rank,cluster_true_in_top2,cluster_true_in_top5,any_error,error_group,note
7a0f83ad-d27d-4b09-85f2-a0d69f847276.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a0f83ad-d27d-4b09-85f2-a0d69f847276.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a0f83ad-d27d-4b09-85f2-a0d69f847276.wav"",""7a0f83ad-d27d-4b09-85f2-a0d69f847276.wav"")",63.23,known,375,d433a3a4-b25e-4257-9f7e-25d80f217ae1,5,375,d433a3a4-b25e-4257-9f7e-25d80f217ae1,0.989,OK,1,True,True,375,d433a3a4-b25e-4257-9f7e-25d80f217ae1,0.9908,OK,1,True,True,False,ok,
7a315dab-2236-4ba6-b46a-d2e034a6f56b.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a315dab-2236-4ba6-b46a-d2e034a6f56b.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a315dab-2236-4ba6-b46a-d2e034a6f56b.wav"",""7a315dab-2236-4ba6-b46a-d2e034a6f56b.wav"")",69.12,known,159,5542c077-7a1e-4e23-8c17-f8caa5d2aa48,5,159,5542c077-7a1e-4e23-8c17-f8caa5d2aa48,0.9981,OK,1,True,True,159,5542c077-7a1e-4e23-8c17-f8caa5d2aa48,0.9958,OK,1,True,True,False,ok,
7a5afcc2-0cc9-48a4-b42b-6b631aabaa20.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a5afcc2-0cc9-48a4-b42b-6b631aabaa20.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a5afcc2-0cc9-48a4-b42b-6b631aabaa20.wav"",""7a5afcc2-0cc9-48a4-b42b-6b631aabaa20.wav"")",69.89,unknown,0,unknown,,0,unknown,0.9998,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7a6c044f-de13-4f19-a851-7a66ab974310.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a6c044f-de13-4f19-a851-7a66ab974310.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a6c044f-de13-4f19-a851-7a66ab974310.wav"",""7a6c044f-de13-4f19-a851-7a66ab974310.wav"")",61.53,unknown,0,unknown,,0,unknown,0.9174,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7a911400-1424-42fe-893c-53f0a879340b.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a911400-1424-42fe-893c-53f0a879340b.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a911400-1424-42fe-893c-53f0a879340b.wav"",""7a911400-1424-42fe-893c-53f0a879340b.wav"")",59.99,known,410,e843425a-05b6-4ccf-b252-f41fe06a24af,5,410,e843425a-05b6-4ccf-b252-f41fe06a24af,0.9991,OK,1,True,True,410,e843425a-05b6-4ccf-b252-f41fe06a24af,0.9981,OK,1,True,True,False,ok,
7a98a914-1734-45c2-9fd8-e4a3cf40ee94.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a98a914-1734-45c2-9fd8-e4a3cf40ee94.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7a98a914-1734-45c2-9fd8-e4a3cf40ee94.wav"",""7a98a914-1734-45c2-9fd8-e4a3cf40ee94.wav"")",77.82,unknown,0,unknown,,0,unknown,0.943,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7ab0d5b4-8ef3-43a6-8387-32b9d036e6d0.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7ab0d5b4-8ef3-43a6-8387-32b9d036e6d0.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7ab0d5b4-8ef3-43a6-8387-32b9d036e6d0.wav"",""7ab0d5b4-8ef3-43a6-8387-32b9d036e6d0.wav"")",49.07,known,86,2b8f7b0a-5e95-49f7-a79e-1f4e31405c0d,5,86,2b8f7b0a-5e95-49f7-a79e-1f4e31405c0d,0.9834,OK,1,True,True,86,2b8f7b0a-5e95-49f7-a79e-1f4e31405c0d,0.9821,OK,1,True,True,False,ok,
7adb81e4-83da-4b21-a3a7-48b93012f0f6.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7adb81e4-83da-4b21-a3a7-48b93012f0f6.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7adb81e4-83da-4b21-a3a7-48b93012f0f6.wav"",""7adb81e4-83da-4b21-a3a7-48b93012f0f6.wav"")",70.91,known,133,454741a2-f984-44ff-8c99-a42e0262cf56,5,133,454741a2-f984-44ff-8c99-a42e0262cf56,0.9003,OK,1,True,True,133,454741a2-f984-44ff-8c99-a42e0262cf56,0.9978,OK,1,True,True,False,ok,
7aeeef2b-4615-45ee-9f6c-c396a8388d3c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7aeeef2b-4615-45ee-9f6c-c396a8388d3c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7aeeef2b-4615-45ee-9f6c-c396a8388d3c.wav"",""7aeeef2b-4615-45ee-9f6c-c396a8388d3c.wav"")",72.96,unknown,0,unknown,,0,unknown,0.3057,OK,1,True,True,0,unknown,0.7147,OK,1,True,True,False,ok,
7b49938a-58a9-415f-82e0-6052d0a1cc9b.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7b49938a-58a9-415f-82e0-6052d0a1cc9b.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7b49938a-58a9-415f-82e0-6052d0a1cc9b.wav"",""7b49938a-58a9-415f-82e0-6052d0a1cc9b.wav"")",47.1,known,415,ea32e4ef-3e7f-4523-8bbe-8b4043501461,5,415,ea32e4ef-3e7f-4523-8bbe-8b4043501461,0.9986,OK,1,True,True,415,ea32e4ef-3e7f-4523-8bbe-8b4043501461,0.9905,OK,1,True,True,False,ok,
7bbdfa01-ea95-471a-aa8c-795e811a5f3c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7bbdfa01-ea95-471a-aa8c-795e811a5f3c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7bbdfa01-ea95-471a-aa8c-795e811a5f3c.wav"",""7bbdfa01-ea95-471a-aa8c-795e811a5f3c.wav"")",43.78,unknown,0,unknown,,0,unknown,0.9747,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7bc18183-a921-4346-8af4-c92b7036101b.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7bc18183-a921-4346-8af4-c92b7036101b.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7bc18183-a921-4346-8af4-c92b7036101b.wav"",""7bc18183-a921-4346-8af4-c92b7036101b.wav"")",66.47,unknown,0,unknown,,0,unknown,0.9998,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7bcdad0b-6ac0-4db6-8a41-a3a13942df2b.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7bcdad0b-6ac0-4db6-8a41-a3a13942df2b.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7bcdad0b-6ac0-4db6-8a41-a3a13942df2b.wav"",""7bcdad0b-6ac0-4db6-8a41-a3a13942df2b.wav"")",49.49,known,359,cbfd0b82-7867-4676-9d1b-96473801e879,5,359,cbfd0b82-7867-4676-9d1b-96473801e879,0.9775,OK,1,True,True,359,cbfd0b82-7867-4676-9d1b-96473801e879,0.9667,OK,1,True,True,False,ok,
7c3b8d82-5024-4648-92c5-ecd50c03f4f1.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c3b8d82-5024-4648-92c5-ecd50c03f4f1.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c3b8d82-5024-4648-92c5-ecd50c03f4f1.wav"",""7c3b8d82-5024-4648-92c5-ecd50c03f4f1.wav"")",71.08,unknown,0,unknown,,0,unknown,0.7547,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7c4631cf-c9d7-47e3-9c74-1b7c5181efc4.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c4631cf-c9d7-47e3-9c74-1b7c5181efc4.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c4631cf-c9d7-47e3-9c74-1b7c5181efc4.wav"",""7c4631cf-c9d7-47e3-9c74-1b7c5181efc4.wav"")",72.02,known,129,43fb3219-3d26-4809-8253-4011a6216a7b,5,129,43fb3219-3d26-4809-8253-4011a6216a7b,0.884,OK,1,True,True,129,43fb3219-3d26-4809-8253-4011a6216a7b,0.9916,OK,1,True,True,False,ok,
7c8c3d30-fac5-4cbf-bf74-e2bde965d144.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c8c3d30-fac5-4cbf-bf74-e2bde965d144.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c8c3d30-fac5-4cbf-bf74-e2bde965d144.wav"",""7c8c3d30-fac5-4cbf-bf74-e2bde965d144.wav"")",59.56,known,268,9685d813-3d8f-4dce-8f98-f1deec4d004b,5,268,9685d813-3d8f-4dce-8f98-f1deec4d004b,0.865,OK,1,True,True,268,9685d813-3d8f-4dce-8f98-f1deec4d004b,0.9657,OK,1,True,True,False,ok,
7c9eb9e1-3889-4849-9f8f-be73f60932db.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c9eb9e1-3889-4849-9f8f-be73f60932db.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7c9eb9e1-3889-4849-9f8f-be73f60932db.wav"",""7c9eb9e1-3889-4849-9f8f-be73f60932db.wav"")",60.16,known,370,d09a8c86-c3fb-4e02-a1b8-a32b14d4755a,5,370,d09a8c86-c3fb-4e02-a1b8-a32b14d4755a,0.9872,OK,1,True,True,370,d09a8c86-c3fb-4e02-a1b8-a32b14d4755a,0.9928,OK,1,True,True,False,ok,
7cb0cda5-8cb6-4075-910a-5399d79fdcd3.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7cb0cda5-8cb6-4075-910a-5399d79fdcd3.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7cb0cda5-8cb6-4075-910a-5399d79fdcd3.wav"",""7cb0cda5-8cb6-4075-910a-5399d79fdcd3.wav"")",70.06,unknown,0,unknown,,0,unknown,0.991,OK,1,True,True,0,unknown,0.9973,OK,1,True,True,False,ok,
7d626fa9-3edb-42c1-bf2c-ddc7ab9c84ba.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7d626fa9-3edb-42c1-bf2c-ddc7ab9c84ba.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7d626fa9-3edb-42c1-bf2c-ddc7ab9c84ba.wav"",""7d626fa9-3edb-42c1-bf2c-ddc7ab9c84ba.wav"")",41.3,unknown,0,unknown,,0,unknown,0.9905,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7e1f8fb2-0311-4448-aecd-938f9b31ec7c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e1f8fb2-0311-4448-aecd-938f9b31ec7c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e1f8fb2-0311-4448-aecd-938f9b31ec7c.wav"",""7e1f8fb2-0311-4448-aecd-938f9b31ec7c.wav"")",63.4,unknown,0,unknown,,0,unknown,0.7422,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7e2dc3b5-7002-430b-8d80-bcbe78b35942.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e2dc3b5-7002-430b-8d80-bcbe78b35942.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e2dc3b5-7002-430b-8d80-bcbe78b35942.wav"",""7e2dc3b5-7002-430b-8d80-bcbe78b35942.wav"")",55.13,known,371,d09de5a1-0030-4292-bcf9-5c186e449c5f,5,371,d09de5a1-0030-4292-bcf9-5c186e449c5f,0.9975,OK,1,True,True,371,d09de5a1-0030-4292-bcf9-5c186e449c5f,0.9847,OK,1,True,True,False,ok,
7e6dfbb0-782d-4ced-8d5a-f589cb046084.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e6dfbb0-782d-4ced-8d5a-f589cb046084.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e6dfbb0-782d-4ced-8d5a-f589cb046084.wav"",""7e6dfbb0-782d-4ced-8d5a-f589cb046084.wav"")",83.2,known,205,72e6d210-7457-4e89-bf6c-fe42d7d919ca,5,205,72e6d210-7457-4e89-bf6c-fe42d7d919ca,0.9991,OK,1,True,True,205,72e6d210-7457-4e89-bf6c-fe42d7d919ca,0.9988,OK,1,True,True,False,ok,
7e77a2ef-9f55-4711-b40a-2ee34ec31257.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e77a2ef-9f55-4711-b40a-2ee34ec31257.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e77a2ef-9f55-4711-b40a-2ee34ec31257.wav"",""7e77a2ef-9f55-4711-b40a-2ee34ec31257.wav"")",66.47,unknown,0,unknown,,0,unknown,0.9997,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7e84f4de-7b9c-434b-9d89-d2413c4a14b3.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e84f4de-7b9c-434b-9d89-d2413c4a14b3.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7e84f4de-7b9c-434b-9d89-d2413c4a14b3.wav"",""7e84f4de-7b9c-434b-9d89-d2413c4a14b3.wav"")",82.69,known,66,215dc1d8-4246-4e30-8de0-3cc21615abd4,5,66,215dc1d8-4246-4e30-8de0-3cc21615abd4,0.9964,OK,1,True,True,66,215dc1d8-4246-4e30-8de0-3cc21615abd4,0.9766,OK,1,True,True,False,ok,
7f13585c-d5a2-427b-b652-e2a939e72ebb.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7f13585c-d5a2-427b-b652-e2a939e72ebb.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7f13585c-d5a2-427b-b652-e2a939e72ebb.wav"",""7f13585c-d5a2-427b-b652-e2a939e72ebb.wav"")",72.87,unknown,0,unknown,,0,unknown,0.9437,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
7f30b309-5150-49c6-b811-649cbbb604fd.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7f30b309-5150-49c6-b811-649cbbb604fd.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\7f30b309-5150-49c6-b811-649cbbb604fd.wav"",""7f30b309-5150-49c6-b811-649cbbb604fd.wav"")",73.3,known,346,c527509c-c01e-472b-ae61-e4c736dd1fa1,5,346,c527509c-c01e-472b-ae61-e4c736dd1fa1,0.7488,OK,1,True,True,346,c527509c-c01e-472b-ae61-e4c736dd1fa1,0.9837,OK,1,True,True,False,ok,
800d6977-7252-496a-ba25-a096e4eb33bb.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\800d6977-7252-496a-ba25-a096e4eb33bb.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\800d6977-7252-496a-ba25-a096e4eb33bb.wav"",""800d6977-7252-496a-ba25-a096e4eb33bb.wav"")",60.67,unknown,0,unknown,,0,unknown,0.9998,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
80879733-4f19-4501-a3ec-f0b5f07b4168.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\80879733-4f19-4501-a3ec-f0b5f07b4168.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\80879733-4f19-4501-a3ec-f0b5f07b4168.wav"",""80879733-4f19-4501-a3ec-f0b5f07b4168.wav"")",116.05,known,336,c0a3f01f-978b-47fb-a9f1-d9827a421913,5,336,c0a3f01f-978b-47fb-a9f1-d9827a421913,0.5436,OK,1,True,True,336,c0a3f01f-978b-47fb-a9f1-d9827a421913,0.9885,OK,1,True,True,False,ok,
80d6b811-c693-42a3-bd20-95af85f376fd.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\80d6b811-c693-42a3-bd20-95af85f376fd.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\80d6b811-c693-42a3-bd20-95af85f376fd.wav"",""80d6b811-c693-42a3-bd20-95af85f376fd.wav"")",55.13,unknown,0,unknown,,0,unknown,0.394,OK,1,True,True,0,unknown,0.9998,OK,1,True,True,False,ok,
8134ba80-26ee-4a02-9ae3-c9e74556a7ae.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8134ba80-26ee-4a02-9ae3-c9e74556a7ae.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8134ba80-26ee-4a02-9ae3-c9e74556a7ae.wav"",""8134ba80-26ee-4a02-9ae3-c9e74556a7ae.wav"")",52.74,known,216,7cba1308-018c-4258-9e4e-a752b0a1c611,5,216,7cba1308-018c-4258-9e4e-a752b0a1c611,0.9878,OK,1,True,True,216,7cba1308-018c-4258-9e4e-a752b0a1c611,0.9962,OK,1,True,True,False,ok,
813d672d-b42c-4fa4-9acf-9599e0151bba.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\813d672d-b42c-4fa4-9acf-9599e0151bba.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\813d672d-b42c-4fa4-9acf-9599e0151bba.wav"",""813d672d-b42c-4fa4-9acf-9599e0151bba.wav"")",79.27,known,222,7fb10994-fe07-40f4-a272-41bd21fdd601,5,222,7fb10994-fe07-40f4-a272-41bd21fdd601,0.977,OK,1,True,True,222,7fb10994-fe07-40f4-a272-41bd21fdd601,0.9593,OK,1,True,True,False,ok,
813e1dae-d856-4116-80c7-6d13abaa067c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\813e1dae-d856-4116-80c7-6d13abaa067c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\813e1dae-d856-4116-80c7-6d13abaa067c.wav"",""813e1dae-d856-4116-80c7-6d13abaa067c.wav"")",45.99,unknown,0,unknown,,0,unknown,0.6139,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
81429962-6488-488e-8df1-28cb1f935586.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\81429962-6488-488e-8df1-28cb1f935586.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\81429962-6488-488e-8df1-28cb1f935586.wav"",""81429962-6488-488e-8df1-28cb1f935586.wav"")",58.2,unknown,0,unknown,,0,unknown,0.9652,OK,1,True,True,0,unknown,0.9988,OK,1,True,True,False,ok,
8147e65a-da34-423a-a0b6-508b581c065c.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8147e65a-da34-423a-a0b6-508b581c065c.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8147e65a-da34-423a-a0b6-508b581c065c.wav"",""8147e65a-da34-423a-a0b6-508b581c065c.wav"")",48.47,known,172,5bff1de8-3bda-4882-8ca5-9142ab405175,5,172,5bff1de8-3bda-4882-8ca5-9142ab405175,0.9619,OK,1,True,True,172,5bff1de8-3bda-4882-8ca5-9142ab405175,0.9911,OK,1,True,True,False,ok,
81ea1ba8-434f-458b-9245-74066de0f99b.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\81ea1ba8-434f-458b-9245-74066de0f99b.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\81ea1ba8-434f-458b-9245-74066de0f99b.wav"",""81ea1ba8-434f-458b-9245-74066de0f99b.wav"")",91.65,unknown,0,unknown,,0,unknown,0.9988,OK,1,True,True,0,unknown,0.9999,OK,1,True,True,False,ok,
8237035b-a5d6-4309-b596-514fae758213.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8237035b-a5d6-4309-b596-514fae758213.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8237035b-a5d6-4309-b596-514fae758213.wav"",""8237035b-a5d6-4309-b596-514fae758213.wav"")",49.58,known,246,882422db-955f-4bb5-a94e-2819eeb602d6,5,246,882422db-955f-4bb5-a94e-2819eeb602d6,0.9979,OK,1,True,True,246,882422db-955f-4bb5-a94e-2819eeb602d6,0.9905,OK,1,True,True,False,ok,
8292fec7-4a3b-427b-b30e-b4c1dce86c66.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8292fec7-4a3b-427b-b30e-b4c1dce86c66.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8292fec7-4a3b-427b-b30e-b4c1dce86c66.wav"",""8292fec7-4a3b-427b-b30e-b4c1dce86c66.wav"")",49.41,unknown,0,unknown,,0,unknown,0.9933,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
829998e5-98ba-42b3-aad8-2deb9ec8fb83.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\829998e5-98ba-42b3-aad8-2deb9ec8fb83.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\829998e5-98ba-42b3-aad8-2deb9ec8fb83.wav"",""829998e5-98ba-42b3-aad8-2deb9ec8fb83.wav"")",64.26,known,217,7ce1eb38-b755-4bd9-9851-e093838b0288,5,217,7ce1eb38-b755-4bd9-9851-e093838b0288,0.9603,OK,1,True,True,217,7ce1eb38-b755-4bd9-9851-e093838b0288,0.9988,OK,1,True,True,False,ok,
82e4b569-0393-4b0b-9ade-10eaa002d7f6.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\82e4b569-0393-4b0b-9ade-10eaa002d7f6.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\82e4b569-0393-4b0b-9ade-10eaa002d7f6.wav"",""82e4b569-0393-4b0b-9ade-10eaa002d7f6.wav"")",62.55,known,397,dfb4fc56-4785-4f48-b40e-09a32110f1a2,5,397,dfb4fc56-4785-4f48-b40e-09a32110f1a2,0.9919,OK,1,True,True,397,dfb4fc56-4785-4f48-b40e-09a32110f1a2,0.9976,OK,1,True,True,False,ok,
83338398-72bd-481b-a08a-30d64aa39ea2.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\83338398-72bd-481b-a08a-30d64aa39ea2.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\83338398-72bd-481b-a08a-30d64aa39ea2.wav"",""83338398-72bd-481b-a08a-30d64aa39ea2.wav"")",54.53,known,416,ec6ad2cb-fa91-4552-8a2e-a01dd25ef30b,5,416,ec6ad2cb-fa91-4552-8a2e-a01dd25ef30b,0.9982,OK,1,True,True,416,ec6ad2cb-fa91-4552-8a2e-a01dd25ef30b,0.9964,OK,1,True,True,False,ok,
8337810f-1f4b-4578-9d5d-b76fba234605.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8337810f-1f4b-4578-9d5d-b76fba234605.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8337810f-1f4b-4578-9d5d-b76fba234605.wav"",""8337810f-1f4b-4578-9d5d-b76fba234605.wav"")",55.3,known,320,b9bcd466-f46a-42a9-a2cf-f9a3dd664067,5,320,b9bcd466-f46a-42a9-a2cf-f9a3dd664067,0.9932,OK,1,True,True,320,b9bcd466-f46a-42a9-a2cf-f9a3dd664067,0.9883,OK,1,True,True,False,ok,
835b756f-1366-4392-b90f-6869628c5eee.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\835b756f-1366-4392-b90f-6869628c5eee.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\835b756f-1366-4392-b90f-6869628c5eee.wav"",""835b756f-1366-4392-b90f-6869628c5eee.wav"")",59.99,unknown,0,unknown,,0,unknown,0.5672,OK,1,True,True,0,unknown,0.9996,OK,1,True,True,False,ok,
838ebfdb-ca30-4f48-bbe8-4928485389a7.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\838ebfdb-ca30-4f48-bbe8-4928485389a7.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\838ebfdb-ca30-4f48-bbe8-4928485389a7.wav"",""838ebfdb-ca30-4f48-bbe8-4928485389a7.wav"")",48.04,known,386,d8afd1b6-201c-46bb-838e-c79e1668eb2b,5,386,d8afd1b6-201c-46bb-838e-c79e1668eb2b,0.9947,OK,1,True,True,386,d8afd1b6-201c-46bb-838e-c79e1668eb2b,0.9965,OK,1,True,True,False,ok,
8394c8a9-ceda-4b57-93d5-0eab8a64b3cf.wav,D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8394c8a9-ceda-4b57-93d5-0eab8a64b3cf.wav,"=HYPERLINK(""D:\Projects\My projects\IAAA_Compet\Speaker-identification\data\processed\audio_wav\8394c8a9-ceda-4b57-93d5-0eab8a64b3cf.wav"",""8394c8a9-ceda-4b57-93d5-0eab8a64b3cf.wav"")",50.43,unknown,0,unknown,,0,unknown,0.9996,OK,1,True,True,0,unknown,1.0,OK,1,True,True,False,ok,
